city_code,province_code,province_name,macro_region,lat,long,api_elevation,coastal_status,total_demand,log_total_demand,demand_percentile,demand_tier,total_search_rows,active_log_days,unique_checkins,mean_lead_time,median_lead_time,p25_lead_time,p75_lead_time,share_lead_0_3,share_lead_4_7,share_lead_8_14,share_lead_15_30,share_lead_31_plus,active_rate,checkin_coverage,cluster,cluster_label,cluster_distance,cluster_score
2992,149,Mazandaran,NORTH_CASPIAN,36.635235,52.626736,-15.0,1,300,5.707110264748875,0.2429906542056074,LOW,190,81,133,10.452631578947368,4.0,1.0,17.0,0.4789473684210526,0.131578947368421,0.0894736842105263,0.1894736842105263,0.1105263157894736,0.0998766954377312,0.1768617021276596,3,ACTIVE_HIGH_DEMAND,2.386275169696524,0.19622021040923496
3042,424,Isfahan,CENTER,33.450951,50.283363,1819.0,0,94633,11.4577720985022,0.6884735202492211,HIGH,12796,773,752,14.755939356048763,11.0,4.0,22.0,0.2070178180681463,0.1742732103782432,0.219521725539231,0.2680525164113785,0.1311347296030009,0.9531442663378545,1.0,3,ACTIVE_HIGH_DEMAND,1.2307525892390063,0.4372893953236094
3109,289,Razavi Khorasan,EAST,35.585835,58.878971,1877.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,0,SPARSE_LOW_DEMAND_A,0.6548880022414753,0.7049501704358045
3124,754,Gilan,NORTH_CASPIAN,37.382153,49.651844,-18.0,1,259206,12.465382249268435,0.7850467289719626,HIGH,16739,776,752,16.3751717545851,13.0,5.0,24.0,0.1721130294521775,0.155505107832009,0.2193082024015771,0.2902801840014338,0.1627934763128024,0.9568434032059187,1.0,3,ACTIVE_HIGH_DEMAND,1.7798883645240349,0.19028964018066805
3127,754,Gilan,NORTH_CASPIAN,36.631256,49.514771,389.0,1,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,1.745958942749239,0.5768330738261546
3140,929,Alborz,NORTH_CENTRAL,36.172997,50.76849,1818.0,0,394269,12.88479123277132,0.8099688473520249,VERY_HIGH,22056,792,752,19.106229597388467,16.0,7.0,28.0,0.1355640188610808,0.1297152702212549,0.201487123685165,0.3127493652520856,0.2204842219804134,0.9765721331689272,1.0,3,ACTIVE_HIGH_DEMAND,1.8323991952859817,0.07363216692782115
3217,987,Tehran,NORTH_CENTRAL,35.727848,51.868832,1725.0,0,148892,11.91098320614997,0.735202492211838,HIGH,15807,786,752,15.517745302713989,12.0,5.0,23.0,0.1873220724995255,0.1675207186689441,0.2197127854747896,0.2798760043018916,0.1455684190548491,0.969173859432799,1.0,3,ACTIVE_HIGH_DEMAND,1.1818084346825066,0.3959567948443745
3312,987,Tehran,NORTH_CENTRAL,35.687393,51.022392,1192.0,0,52513,10.868835079697146,0.6230529595015576,HIGH,12658,772,752,13.845236214251855,10.0,4.0,21.0,0.2253910570390267,0.1798072365302575,0.2202559646073629,0.2630747353452362,0.1114710064781166,0.9519112207151664,1.0,3,ACTIVE_HIGH_DEMAND,0.7721063538639458,0.509969467396547
3333,149,Mazandaran,NORTH_CASPIAN,36.695541,53.534641,6.0,1,607852,13.317688355399907,0.8504672897196262,VERY_HIGH,26898,804,752,21.03728901777084,18.0,9.0,31.0,0.1117183433712543,0.1103799538999182,0.1844003271618707,0.3328128485389248,0.2606885270280318,0.9913686806411838,1.0,4,VERY_HIGH_DEMAND,1.2774315743289386,0.2945535081231383
3351,424,Isfahan,CENTER,32.378216,51.273262,1735.0,0,1951,7.576609766973037,0.308411214953271,LOW,991,247,256,9.259334006054493,6.0,2.0,13.0,0.3410696266397578,0.2159434914228052,0.2159434914228052,0.1907164480322906,0.036326942482341,0.30456226880394577,0.3404255319148936,3,ACTIVE_HIGH_DEMAND,1.547927248087323,0.5016661847938788
3364,929,Alborz,NORTH_CENTRAL,36.031448,51.173874,1933.0,0,14338,9.57073837671504,0.470404984423676,MEDIUM,4156,737,743,10.305822906641,6.0,2.0,14.0,0.3736766121270452,0.2059672762271414,0.18334937439846,0.1576034648700673,0.0794032723772858,0.9087546239210851,0.988031914893617,3,ACTIVE_HIGH_DEMAND,0.9908802573649297,0.5640823325895551
3365,987,Tehran,NORTH_CENTRAL,35.73761,51.910423,1831.0,0,1033543,13.848504230976143,0.881619937694704,VERY_HIGH,26772,800,752,20.91674137158225,18.0,8.0,31.0,0.1123188405797101,0.1120200209173763,0.1871731659943224,0.3316151202749141,0.2568728522336769,0.9864364981504316,1.0,4,VERY_HIGH_DEMAND,1.519702759461807,0.1331602310865484
3382,149,Mazandaran,NORTH_CASPIAN,36.174187,53.266922,708.0,1,7649,8.942460926820582,0.411214953271028,MEDIUM,2638,610,642,9.30401819560273,6.0,2.0,13.0,0.3635329795299469,0.2115238817285822,0.2031842304776345,0.1717210007581501,0.0500379075056861,0.752157829839704,0.8537234042553191,3,ACTIVE_HIGH_DEMAND,1.4109137862177723,0.4186230720515396
3396,289,Razavi Khorasan,EAST,35.282082,59.522121,1371.0,0,1039,6.946975992135418,0.2710280373831775,LOW,408,150,256,10.080882352941176,7.0,2.0,15.25,0.3480392156862745,0.1813725490196078,0.196078431372549,0.2205882352941176,0.0539215686274509,0.18495684340320592,0.3404255319148936,2,ACTIVE_MEDIUM_DEMAND,1.3761918777033462,0.4642459273482248
3456,289,Razavi Khorasan,EAST,35.260281,57.97205,985.0,0,1477,7.298445101508147,0.2897196261682243,LOW,577,168,263,12.76949740034662,6.0,2.0,19.0,0.3934142114384749,0.1785095320623916,0.1334488734835355,0.1351819757365684,0.1594454072790294,0.20715166461159062,0.3497340425531915,2,ACTIVE_MEDIUM_DEMAND,1.3712315323766024,0.37073239367283833
3478,149,Mazandaran,NORTH_CASPIAN,36.670204,52.762276,-18.0,1,15505,9.648982324778904,0.4953271028037383,MEDIUM,4516,709,726,11.133746678476529,7.0,2.0,16.0,0.3394596988485385,0.2003985828166519,0.1786979627989371,0.1928697962798937,0.0885739592559787,0.87422934648582,0.9654255319148937,3,ACTIVE_HIGH_DEMAND,1.3550547900279566,0.44445908969134046
3523,149,Mazandaran,NORTH_CASPIAN,36.81514,50.874363,-16.0,1,3859087,15.165941444094942,0.9532710280373832,VERY_HIGH,39227,803,752,26.90713029291049,26.0,13.0,41.0,0.0766818772784051,0.0766818772784051,0.1338618808473755,0.2965559436102684,0.4162184209855457,0.9901356350184957,1.0,4,VERY_HIGH_DEMAND,1.1102569171593686,0.5183833424565436
3578,149,Mazandaran,NORTH_CASPIAN,36.68581,52.90699,-16.0,1,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,1.4836793859541832,0.46319384646726175
3617,987,Tehran,NORTH_CENTRAL,35.42234,51.785919,1048.0,0,1831,7.513163545234075,0.2990654205607476,LOW,943,399,502,6.534464475079534,3.0,1.0,9.0,0.5259809119830329,0.1845174973488865,0.1484623541887592,0.1134676564156945,0.0275715800636267,0.4919852034525277,0.6675531914893617,3,ACTIVE_HIGH_DEMAND,1.598070300723695,0.41746585497035843
3723,490,Hormozgan,SOUTH,26.547533,54.888924,0.0,1,43340,10.676854348197493,0.6043613707165109,HIGH,11964,756,752,16.254597124707455,13.0,5.0,25.0,0.200016716817118,0.1490304246071548,0.202440655299231,0.2810932798395185,0.1674189234369776,0.9321824907521579,1.0,2,ACTIVE_MEDIUM_DEMAND,2.9641041097090497,0.07994071359215899
3752,490,Hormozgan,SOUTH,27.358379,57.174626,177.0,1,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,0,SPARSE_LOW_DEMAND_A,2.4951857389711805,0.1982327096691953
3771,754,Gilan,NORTH_CASPIAN,37.300159,49.218632,27.0,1,8717,9.073145132798338,0.4299065420560747,MEDIUM,3073,572,719,11.125935567849009,7.0,3.0,15.0,0.3159778717865278,0.2095671981776765,0.2059876342336479,0.1832085909534656,0.085258704848682,0.7053020961775586,0.9561170212765957,3,ACTIVE_HIGH_DEMAND,1.5208980253665403,0.46439560265628427
3832,424,Isfahan,CENTER,32.715111,52.432518,1780.0,0,3912,8.272059622210412,0.3613707165109034,LOW,2301,530,694,12.099521946979577,7.0,2.0,18.0,0.3385484571925249,0.1864406779661017,0.1707953063885267,0.1894828335506301,0.1147327249022164,0.6535141800246609,0.9228723404255319,3,ACTIVE_HIGH_DEMAND,1.2611641408737901,0.483476883790977
3837,424,Isfahan,CENTER,33.689751,52.011265,991.0,0,8683,9.069237530998182,0.4267912772585669,MEDIUM,2521,596,660,10.875446251487505,6.0,2.0,15.0,0.3447044823482745,0.2015073383577945,0.1959539865132883,0.1630305434351447,0.0948036493454978,0.7348951911220715,0.8776595744680851,3,ACTIVE_HIGH_DEMAND,0.8907371893383249,0.5589761815245071
3870,754,Gilan,NORTH_CASPIAN,37.150627,50.176182,-8.0,1,9240,9.13140538388804,0.4361370716510903,MEDIUM,3698,652,718,11.72796106003245,7.0,3.0,17.0,0.3012439156300703,0.2020010816657652,0.2074094104921579,0.1944294213088155,0.0949161709031909,0.8039457459926017,0.9547872340425532,3,ACTIVE_HIGH_DEMAND,1.2402804204918119,0.48668551589178205
3892,149,Mazandaran,NORTH_CASPIAN,36.601292,52.139378,-19.0,1,669723,13.414620966197928,0.8566978193146417,VERY_HIGH,23236,795,752,19.24401790325357,16.0,7.0,28.0,0.1290239283869857,0.1271303150284042,0.2022723360302978,0.3232914443105525,0.2182819762437597,0.9802712700369913,1.0,4,VERY_HIGH_DEMAND,1.3635294141412977,0.17224745509162492
3914,987,Tehran,NORTH_CENTRAL,35.953618,51.49081,2091.0,0,167505,12.028774450501228,0.7507788161993769,HIGH,14806,779,752,14.98973389166554,11.0,5.0,22.0,0.1976225854383358,0.1730379575847629,0.2245035796298797,0.2704309063893016,0.1344049709577198,0.9605425400739828,1.0,3,ACTIVE_HIGH_DEMAND,1.1935595853489815,0.42974495503787763
3927,424,Isfahan,CENTER,32.556267,51.50629,1611.0,0,5873,8.678291111758565,0.3831775700934579,LOW,2145,549,669,9.38088578088578,6.0,2.0,13.0,0.3710955710955711,0.2088578088578088,0.2041958041958042,0.1585081585081585,0.0573426573426573,0.6769420468557337,0.8896276595744681,3,ACTIVE_HIGH_DEMAND,1.2070313139943452,0.5465404362701265
3933,149,Mazandaran,NORTH_CASPIAN,36.06636,52.837914,1678.0,1,102510,11.537725388875703,0.7009345794392523,HIGH,12379,777,752,14.89684142499394,11.0,5.0,22.0,0.1939575086840617,0.168349624363842,0.225704822683577,0.281686727522417,0.1303013167461022,0.9580764488286067,1.0,3,ACTIVE_HIGH_DEMAND,1.424587380370176,0.3389725210893886
3935,289,Razavi Khorasan,EAST,34.983292,60.318756,1294.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,0,SPARSE_LOW_DEMAND_A,0.7248792205611363,0.7407928129322255
4078,289,Razavi Khorasan,EAST,36.13649,59.027069,1348.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,0,SPARSE_LOW_DEMAND_A,0.5760133062912884,0.7377112474380493
4125,987,Tehran,NORTH_CENTRAL,35.571861,51.087383,1092.0,0,2850,7.955425088912672,0.3395638629283489,LOW,1319,489,603,8.787717968157695,5.0,1.0,13.0,0.44275966641395,0.1690674753601213,0.1622441243366186,0.1834723275208491,0.0424564063684609,0.6029593094944513,0.8018617021276596,3,ACTIVE_HIGH_DEMAND,1.0496743026567708,0.5679247076090148
4138,424,Isfahan,CENTER,32.394131,51.385895,1702.0,0,10342,9.244065241377804,0.4454828660436137,MEDIUM,3710,709,736,9.734501347708894,6.0,2.0,13.0,0.3797843665768194,0.2172506738544474,0.1762803234501347,0.1582210242587601,0.0684636118598382,0.87422934648582,0.9787234042553191,3,ACTIVE_HIGH_DEMAND,1.289040011992474,0.5405019169453694
4161,754,Gilan,NORTH_CASPIAN,37.179142,49.697716,28.0,1,152557,11.935300130592143,0.7445482866043613,HIGH,13813,780,752,15.34894664446536,11.0,5.0,23.0,0.2038659234054876,0.1721566640121624,0.2159559834938101,0.2596829074060667,0.148338521682473,0.9617755856966708,1.0,3,ACTIVE_HIGH_DEMAND,1.5447011775404351,0.3102211897987012
4174,149,Mazandaran,NORTH_CASPIAN,36.416595,52.656513,36.0,1,429,6.063785208687608,0.2523364485981308,LOW,295,102,175,10.898305084745765,5.0,2.0,12.5,0.4135593220338983,0.2033898305084746,0.1559322033898305,0.1084745762711864,0.1186440677966101,0.12577065351418001,0.2327127659574468,3,ACTIVE_HIGH_DEMAND,1.993600692761561,0.3691534526810738
4192,754,Gilan,NORTH_CASPIAN,37.362389,49.861843,-14.0,1,30074,10.31144954084288,0.5700934579439252,MEDIUM,7008,747,747,12.989583333333334,9.0,3.0,19.0,0.2656963470319635,0.1863584474885844,0.2096175799086758,0.2311643835616438,0.1071632420091324,0.9210850801479655,0.9933510638297872,3,ACTIVE_HIGH_DEMAND,1.3504463090829228,0.4306043195135862
4198,754,Gilan,NORTH_CASPIAN,36.776726,49.752411,1161.0,1,34573,10.450857233482733,0.5887850467289719,MEDIUM,6154,738,736,11.413877153071171,8.0,3.0,16.0,0.2879428014299642,0.2083197920051998,0.2107572310692232,0.2149821254468638,0.0779980500487487,0.9099876695437731,0.9787234042553191,3,ACTIVE_HIGH_DEMAND,1.1388166921825988,0.49828763116237973
4235,754,Gilan,NORTH_CASPIAN,37.151093,49.872372,47.0,1,563733,13.242337788021544,0.8473520249221184,VERY_HIGH,23999,794,752,19.62385932747198,17.0,8.0,29.0,0.1242968457019042,0.1216300679194966,0.1963831826326097,0.3301387557814909,0.2275511479644985,0.9790382244143033,1.0,4,VERY_HIGH_DEMAND,1.5992435116730663,0.1732430168005777
4247,149,Mazandaran,NORTH_CASPIAN,36.201221,51.806103,2068.0,1,26220,10.174315895415749,0.5607476635514018,MEDIUM,6221,708,723,12.087445748271982,8.0,3.0,17.0,0.2610512779295933,0.2062369393988105,0.2279376306060118,0.2136312489953383,0.0911429030702459,0.872996300863132,0.961436170212766,3,ACTIVE_HIGH_DEMAND,1.1114038775526365,0.4928609423952417
4252,754,Gilan,NORTH_CASPIAN,37.302834,49.320122,3.0,1,261608,12.474606301643112,0.7881619937694704,HIGH,17691,782,752,17.25544061952405,14.0,6.0,26.0,0.1635294782657848,0.1499632581538635,0.2106155672375784,0.2916172064891753,0.1842744898535978,0.9642416769420469,1.0,3,ACTIVE_HIGH_DEMAND,1.9291528746739621,0.10931269962669393
4324,149,Mazandaran,NORTH_CASPIAN,36.088931,52.921852,903.0,1,4501305,15.319878134856449,0.9595015576323987,VERY_HIGH,37630,806,752,25.8681371246346,25.0,12.0,39.0,0.079936221100186,0.079936221100186,0.1398352378421472,0.3108424129683763,0.3894499069891044,0.9938347718865598,1.0,4,VERY_HIGH_DEMAND,0.9443827077620048,0.4899022381729085
4353,490,Hormozgan,SOUTH,25.643616,57.774564,6.0,1,8581,9.05742226555147,0.4236760124610592,MEDIUM,3854,596,738,14.582252205500778,10.0,3.0,22.0,0.2597301504929943,0.1530877010897768,0.1933056564608199,0.2501297353399065,0.1437467566165023,0.7348951911220715,0.9813829787234043,2,ACTIVE_MEDIUM_DEMAND,2.552147714207391,0.3172444758448185
4380,929,Alborz,NORTH_CENTRAL,35.748386,50.940781,1238.0,0,7391,8.90815361332152,0.4049844236760124,MEDIUM,3381,685,720,9.205264714581483,6.0,2.0,13.0,0.3623188405797101,0.2120674356699201,0.2076308784383318,0.168293404318249,0.0496894409937888,0.8446362515413071,0.9574468085106383,3,ACTIVE_HIGH_DEMAND,0.846165199168119,0.591939053914567
4396,929,Alborz,NORTH_CENTRAL,35.889408,50.614883,1188.0,0,1098,7.002155954403621,0.2772585669781931,LOW,536,187,308,11.833955223880595,6.0,2.0,16.0,0.3917910447761194,0.1847014925373134,0.1511194029850746,0.1473880597014925,0.125,0.23057953144266338,0.4095744680851064,3,ACTIVE_HIGH_DEMAND,1.3421458714905765,0.506634700451936
4397,424,Isfahan,CENTER,34.058197,51.482487,914.0,0,20050,9.906034306802704,0.5358255451713395,MEDIUM,3741,720,730,10.047848168938788,6.0,2.0,14.0,0.3547179898422881,0.1994119219460037,0.2012830793905373,0.1823041967388398,0.0622828120823309,0.8877928483353884,0.9707446808510638,3,ACTIVE_HIGH_DEMAND,0.8112794349044484,0.5812831236256171
4404,289,Razavi Khorasan,EAST,34.975067,59.623047,1151.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,0,SPARSE_LOW_DEMAND_A,0.404505157411288,0.7526881691600413
4419,289,Razavi Khorasan,EAST,36.207928,58.794029,1196.0,0,282448,12.551253282297504,0.794392523364486,HIGH,20289,787,752,18.17911183399872,15.0,6.0,27.0,0.1463354527083641,0.1377100892109024,0.2074030262703928,0.3120902952338705,0.19646113657647,0.9704069050554871,1.0,2,ACTIVE_MEDIUM_DEMAND,2.038612750154955,0.35015386551782196
4516,490,Hormozgan,SOUTH,26.733498,54.273415,5.0,1,11041,9.30946146284399,0.4610591900311526,MEDIUM,4214,629,696,14.46203132415757,10.0,3.0,23.0,0.2631703844328429,0.1537731371618415,0.1822496440436639,0.2584242999525392,0.1423825344091124,0.7755856966707768,0.925531914893617,2,ACTIVE_MEDIUM_DEMAND,2.9313057005159275,0.014324358720057448
4541,754,Gilan,NORTH_CASPIAN,37.133598,49.367928,76.0,1,2641,7.879291485082271,0.3364485981308411,LOW,1139,345,500,10.039508340649691,6.0,2.0,15.0,0.37928007023705,0.2080772607550483,0.160667251975417,0.1782265144863915,0.073748902546093,0.4254007398273736,0.6648936170212766,3,ACTIVE_HIGH_DEMAND,1.6257340591079992,0.4634909958197632
4609,929,Alborz,NORTH_CENTRAL,35.838154,50.847981,1250.0,0,409752,12.923309818116795,0.8161993769470405,VERY_HIGH,17795,783,752,16.29884799100871,13.0,6.0,24.0,0.1683057038493959,0.1570103961787018,0.223770722112953,0.2946895195279573,0.1562236583309918,0.9654747225647349,1.0,3,ACTIVE_HIGH_DEMAND,1.2905574686172017,0.32867550818672064
4611,289,Razavi Khorasan,EAST,36.27899,59.34059,1416.0,0,5999,8.699514748210191,0.3862928348909657,LOW,1270,250,267,10.01732283464567,6.0,2.0,15.0,0.3606299212598425,0.1905511811023622,0.1874015748031496,0.2039370078740157,0.0574803149606299,0.3082614056720099,0.3550531914893617,2,ACTIVE_MEDIUM_DEMAND,1.4170882390619082,0.4751109830692636
4655,149,Mazandaran,NORTH_CASPIAN,36.699024,51.199955,-5.0,1,5489632,15.518371962435202,0.9626168224299064,VERY_HIGH,41087,809,752,27.59770730401344,27.0,13.0,41.0,0.0732105045391486,0.0732105045391486,0.1281183829435101,0.2904568354954122,0.4350037724827804,0.9975339087546239,1.0,4,VERY_HIGH_DEMAND,1.2130153406371846,0.5210330639117846
4684,424,Isfahan,CENTER,32.905769,51.80904,1580.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.49113621266098717,0.7048520499682048
4729,987,Tehran,NORTH_CENTRAL,35.526245,51.403061,1018.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.7901349542370912,0.6641309691022816
4756,149,Mazandaran,NORTH_CASPIAN,36.570366,51.968861,-20.0,1,838348,13.639189760546014,0.8785046728971962,VERY_HIGH,23936,794,752,19.55205548128342,16.0,8.0,29.0,0.125543114973262,0.1241644385026738,0.2011196524064171,0.3239889705882353,0.2251838235294117,0.9790382244143033,1.0,4,VERY_HIGH_DEMAND,1.3046013528671694,0.19586763961368936
4791,754,Gilan,NORTH_CASPIAN,37.2257,49.311001,31.0,1,2405470,14.6932562843433,0.9221183800623052,VERY_HIGH,33417,804,752,24.169255169524494,22.0,11.0,36.0,0.090014064697609,0.0899841398090792,0.1550109225843133,0.3219319508034832,0.3430589221055151,0.9913686806411838,1.0,4,VERY_HIGH_DEMAND,1.3909881324030062,0.4186001889036437
4797,987,Tehran,NORTH_CENTRAL,35.596375,51.304565,1086.0,0,3,1.3862943611198906,0.1931464174454828,VERY_LOW,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002466091245376079,0.0026595744680851063,1,SPARSE_LOW_DEMAND_B,0.8230021788754912,0.6634927716822169
4820,289,Razavi Khorasan,EAST,35.24276,58.459881,1054.0,0,16473,9.709538659501192,0.5046728971962616,MEDIUM,5383,739,751,11.20230354820732,7.0,3.0,16.0,0.3146944083224967,0.1972877577558981,0.2078766487088983,0.1950585175552665,0.08508266765744,0.9112207151664612,0.9986702127659575,2,ACTIVE_MEDIUM_DEMAND,0.9693316611086175,0.4619374778154601
4879,987,Tehran,NORTH_CENTRAL,35.51601,51.162189,1054.0,0,7433,8.913819350857198,0.4080996884735202,MEDIUM,1289,401,417,10.38867339022498,6.0,2.0,15.0,0.3537626066718386,0.1947245927075252,0.1900698215671062,0.1892940263770364,0.0721489526764934,0.49445129469790383,0.5545212765957447,3,ACTIVE_HIGH_DEMAND,0.7627874931640618,0.5847133236228654
4933,754,Gilan,NORTH_CASPIAN,37.110168,50.113869,41.0,1,14464,9.579487217410236,0.4766355140186916,MEDIUM,4767,687,725,12.120411160058737,8.0,3.0,17.0,0.2800503461296413,0.1908957415565345,0.2150199286763163,0.2185861128592406,0.0954478707782672,0.8471023427866831,0.964095744680851,3,ACTIVE_HIGH_DEMAND,1.2212963617548749,0.47365314312797063
4946,424,Isfahan,CENTER,32.704403,51.153179,1844.0,0,4952,8.507748732588238,0.367601246105919,LOW,2103,587,685,10.611507370423205,6.0,2.0,15.0,0.3699476937708036,0.1868758915834522,0.178792201616738,0.1806942463147884,0.0836899667142177,0.7237977805178791,0.910904255319149,3,ACTIVE_HIGH_DEMAND,1.1451160014826756,0.5548557565381006
4973,929,Alborz,NORTH_CENTRAL,35.744541,51.068855,1234.0,0,33520,10.419927387086586,0.5794392523364486,MEDIUM,9132,777,752,13.134472185720544,9.0,3.0,20.0,0.2609505037231712,0.1836399474375821,0.2070740254051686,0.2393780113885238,0.1089575120455541,0.9580764488286067,1.0,3,ACTIVE_HIGH_DEMAND,0.616098700943095,0.5435304440610462
4981,987,Tehran,NORTH_CENTRAL,35.901733,51.519836,1872.0,0,499237,13.12083821493511,0.8255451713395638,VERY_HIGH,23989,798,752,19.544499562299382,17.0,8.0,29.0,0.1253908041185543,0.124015173621243,0.199633165200717,0.3262745424986452,0.2246863145608403,0.9839704069050554,1.0,4,VERY_HIGH_DEMAND,1.7463029966335437,-0.018853622848268782
4994,424,Isfahan,CENTER,32.379417,51.564823,1657.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.6067910218020487,0.7077503310069793
4995,490,Hormozgan,SOUTH,26.948942,56.272881,21.0,1,20395855,16.830842300924377,0.9906542056074766,VERY_HIGH,44681,811,752,29.300373760658893,29.0,14.0,44.0,0.0673216803563035,0.0673216803563035,0.1178129406235312,0.269085293525212,0.4784584051386495,1.0,1.0,4,VERY_HIGH_DEMAND,3.6730877742026835,0.23294641951522468
4998,424,Isfahan,CENTER,31.528242,51.326473,2075.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.950752964872977,0.659243829299196
5163,149,Mazandaran,NORTH_CASPIAN,36.593922,53.211674,44.0,1,2172,7.683863980256429,0.3177570093457944,LOW,911,357,456,9.448957189901208,4.0,1.0,12.0,0.4807903402854007,0.1745334796926454,0.1383095499451152,0.0987925356750823,0.1075740944017563,0.4401972872996301,0.6063829787234043,3,ACTIVE_HIGH_DEMAND,1.9814071060702045,0.33741998365393205
5171,424,Isfahan,CENTER,32.845421,51.74332,1572.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.49772396527457824,0.7088360246413581
5241,424,Isfahan,CENTER,32.341774,51.500683,1676.0,0,2,1.0986122886681098,0.0965732087227414,VERY_LOW,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0013297872340425532,1,SPARSE_LOW_DEMAND_B,0.6294819670705639,0.7073291951784874
5244,929,Alborz,NORTH_CENTRAL,35.950684,50.683861,1251.0,0,102106,11.533776562037676,0.6978193146417445,HIGH,12333,778,752,13.921268142382226,10.0,4.0,21.0,0.2293034946890456,0.1800048649963512,0.2171410038109138,0.2584123895240411,0.1151382469796481,0.9593094944512947,1.0,3,ACTIVE_HIGH_DEMAND,0.8413529479740088,0.49707479202403093
5262,929,Alborz,NORTH_CENTRAL,35.955669,50.793533,1422.0,0,78845,11.275251861871691,0.660436137071651,HIGH,9801,774,752,12.285889194980104,8.0,3.0,17.0,0.2720130598918477,0.1932455871849811,0.2228344046525864,0.2193653708805224,0.0925415773900622,0.9543773119605425,1.0,3,ACTIVE_HIGH_DEMAND,0.7651321294908192,0.5507478661803935
5265,424,Isfahan,CENTER,32.683331,51.533596,1598.0,0,14354,9.571853592555165,0.4735202492211838,MEDIUM,5251,723,750,11.117691868215578,7.0,2.0,16.0,0.3231765378023233,0.193106075033327,0.2018663111788231,0.2058655494191582,0.0759855265663683,0.8914919852034525,0.9973404255319149,3,ACTIVE_HIGH_DEMAND,1.0413740886061253,0.5527334926592553
5270,754,Gilan,NORTH_CASPIAN,35.951717,52.115266,5393.0,1,10533,9.262363400043334,0.4485981308411215,MEDIUM,3031,321,325,10.805014846585284,7.0,3.0,16.0,0.3041900362916529,0.2071923457604751,0.2137908281095348,0.2071923457604751,0.0676344440778621,0.3958076448828607,0.4321808510638298,3,ACTIVE_HIGH_DEMAND,1.4596268350443462,0.4832347372607044
5297,754,Gilan,NORTH_CASPIAN,37.797498,48.904184,56.0,1,1868602,14.440701650819742,0.9065420560747663,VERY_HIGH,32167,800,752,24.047471010663106,22.0,10.0,36.0,0.0933876332887742,0.0929834923990425,0.1573351571486305,0.3157272981627133,0.3405664190008394,0.9864364981504316,1.0,4,VERY_HIGH_DEMAND,1.6341936122127905,0.3836576652677568
5303,289,Razavi Khorasan,EAST,35.996597,59.593586,1298.0,0,4,1.6094379124341005,0.1978193146417445,VERY_LOW,3,3,2,1.0,1.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0036991368680641184,0.0026595744680851063,0,SPARSE_LOW_DEMAND_A,0.6271551502670009,0.745112850013923
