city_code,province_code,lat,long,first_checkin,last_checkin,positive_checkins,positive_rows,total_searches,mean_demand_positive,median_demand_positive,p90_demand_positive,active_span_days,positive_checkin_rate,city_share_all_history,is_one_off_anomaly,city_reliability,fit_eligible,completion_D30,completion_D21,completion_D14,completion_D7,completion_D3,completion_D1,recent_90_total,previous_90_total,recent_90_share_platform,recent_growth_90_vs_prev90,log_recent_growth_90,mean_daily_demand_365,median_daily_demand_365,std_daily_demand_365,demand_cv_365,weekday_index_mon,weekday_index_tue,weekday_index_wed,weekday_index_thu,weekday_index_fri,weekday_index_sat,weekday_index_sun,weekend_index_365,holiday_index_365,log_total_searches,log_recent_90_total,snapshot_cutoff
4198,754,36.776726,49.752411,2023-11-01,2024-05-20,193.0,1092.0,4759.0,24.6580310880829,10.0,62.800000000000125,202.0,0.9554455445544554,6.845008848673396e-05,False,reliable,1,0.04559781466694684,0.11220844715276318,0.18176087413322126,0.35490649296070603,0.6242908173986131,0.8810674511451986,3662.0,790.0,8.654804243548366e-05,4.630847029077118,1.5327397950111603,23.559405940594058,9.5,44.41604451761335,1.8852786284004828,0.5620421560600243,0.6275928316272927,1.2528856395504708,2.094485222192434,1.0948112831585888,0.7025526950750304,0.6527885458405489,1.5946482526755115,3.4918820480493102,8.468002947225466,8.206037762778815,2024-05-20
4235,754,37.151093,49.872372,2023-11-01,2024-05-20,202.0,5488.0,102848.0,509.1485148514852,265.0,956.7,202.0,1.0,0.0014792928557855881,False,reliable,1,0.09941855942750466,0.17722269757311762,0.27499805538270067,0.46109793092719353,0.6955312694461729,0.8940572495332918,71289.0,23252.0,0.001684850736532822,3.0658409667569777,1.1203219091620547,509.1485148514852,265.0,729.0988970737793,1.4319965114431337,0.6826136461172028,0.8097553115832518,1.2511084318606098,1.6599045394073342,1.072852740166942,0.8270061744952042,0.690198994699912,1.3663786397871382,3.296876944617299,11.541017172136412,11.174511344111675,2024-05-20
4247,149,36.201221,51.806103,2023-11-01,2024-05-20,189.0,954.0,2590.0,13.703703703703704,9.0,33.20000000000002,202.0,0.9356435643564357,3.725272729158246e-05,False,reliable,1,0.05057915057915058,0.1166023166023166,0.18764478764478765,0.42084942084942084,0.6864864864864865,0.9111969111969112,1760.0,654.0,4.15960007336022e-05,2.688549618320611,0.9890018728609542,12.821782178217822,8.0,15.244538073901943,1.1889562513236265,0.6992411130342164,0.8105626034197463,1.2156037811210225,1.9040873385700974,0.8632938357076287,0.8794301690853416,0.6212488350419385,1.3836905871388632,2.3241698841698843,7.85979918056211,7.473637108496206,2024-05-20
4252,754,37.302834,49.320122,2023-11-01,2024-05-20,202.0,4200.0,51379.0,254.35148514851485,126.0,484.10000000000014,202.0,1.0,0.0007389991797352183,False,reliable,1,0.08131726970162907,0.15206601919071994,0.2374705619027229,0.4176219856361548,0.6792463847097063,0.8838435936861364,37177.0,11011.0,0.0008786446132233686,3.376135125317835,1.2167316012045912,254.35148514851485,126.0,396.73268845951003,1.559781293307013,0.6759584453865829,0.7920704123140917,1.2075334683229628,1.575880659681837,1.1177852752130717,0.885416086405891,0.7381856668932899,1.3468329674474544,3.260317769257219,10.847004270663875,10.523472467467089,2024-05-20
4324,149,36.088931,52.921852,2023-11-01,2024-05-20,202.0,9642.0,811977.0,4019.6881188118814,2031.0,9329.200000000003,202.0,1.0,0.011678902605419789,False,reliable,1,0.05989701678742132,0.1285972385917335,0.22555688153728493,0.4252484984180586,0.703561800395824,0.9256703083954348,504039.0,240289.0,0.011912503757820521,2.0976320279662075,0.7408091027733388,4019.6881188118814,2031.0,5137.898047356746,1.2781832558878672,0.5315903928483111,0.6263190248703384,1.1675978761586292,2.1237794530701204,1.1803883692475916,0.7771060951998258,0.5803332377386433,1.6520839111588559,2.8451626913898624,13.607228525180718,13.13041090898363,2024-05-20
4353,490,25.643616,57.774564,2023-11-01,2024-05-20,200.0,1265.0,2739.0,13.695,10.0,19.0,202.0,0.9900990099009901,3.9395837857777744e-05,False,reliable,1,0.1398320554947061,0.2438846294267981,0.37312887915297555,0.5450894487039065,0.7009857612267251,0.8364366557137641,1542.0,1021.0,3.644376882455374e-05,1.509784735812133,0.4119670815995109,13.55940594059406,10.0,17.585864281601566,1.2969494650907325,0.9918042074253126,1.0535649089865957,1.080812277322456,0.9714595057345369,0.8773652604146995,0.9968903828480065,1.0299505230955168,0.9244123830746183,2.5861506632590974,7.9157131993821155,7.341483852363161,2024-05-20
4380,929,35.748386,50.940781,2023-11-01,2024-05-20,190.0,621.0,1174.0,6.178947368421053,4.0,12.0,202.0,0.9405940594059405,1.6885985266531974e-05,False,reliable,1,0.03321976149914821,0.07921635434412266,0.1643952299829642,0.3730834752981261,0.6226575809199318,0.8475298126064736,826.0,290.0,1.9521759435201938e-05,2.8419243986254297,1.0444814278521983,5.811881188118812,4.0,6.814840217480789,1.1725704633144118,0.8365740468777536,0.9033219761499148,1.1866298537273101,1.4773541678905011,0.9671033307877578,0.7238442107736592,0.9018386888327556,1.2222287493391295,2.7185689948892677,7.069023426578259,6.717804695023691,2024-05-20
4396,929,35.889408,50.614883,2023-11-02,2024-05-17,100.0,235.0,478.0,4.78,3.0,10.0,201.0,0.4975124378109453,6.875213762693597e-06,False,sparse,0,0.19665271966527198,0.25732217573221755,0.28661087866108786,0.49581589958158995,0.6799163179916318,0.9225941422594143,438.0,32.0,1.0351732000748728e-05,13.303030303030303,2.5879918516086913,2.3781094527363185,0.0,3.7850123392084454,1.5916056070730074,0.9570047612177175,0.9761655708308429,1.081291093843395,1.0585052661953542,1.0295051219160294,0.9425046890780551,0.9570047612177175,1.0440051940556918,1.9623430962343098,6.171700597410915,6.0844994130751715,2024-05-20
4397,424,34.058197,51.482487,2023-11-01,2024-05-20,195.0,1207.0,8627.0,44.241025641025644,17.0,82.6,202.0,0.9653465346534653,0.00012408466345346792,False,reliable,1,0.018198678567288743,0.05981221745682161,0.1429233800857772,0.32908311116262895,0.5862988292569838,0.8391097716471543,6617.0,1709.0,0.0001563867823035487,3.8701754385964913,1.353299838984853,42.70792079207921,16.0,114.10547113926702,2.6717636687297945,0.450534208959042,0.4825133716405306,1.059320577337389,2.33421935143475,1.6107809083750693,0.5999048696354269,0.4448823461226382,1.9725001299049096,2.9252965495923653,9.062768007509048,8.797548488481558,2024-05-20
4404,289,34.975067,59.623047,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4419,289,36.207928,58.794029,2023-11-01,2024-05-20,202.0,5005.0,63379.0,313.75742574257424,174.0,643.0000000000002,202.0,1.0,0.0009115986884220868,False,reliable,1,0.05039524132599126,0.10877419965603749,0.19359724829991007,0.3789267738525379,0.6166553590305938,0.861815427823096,44256.0,15037.0,0.001045950345719488,2.9430110387019552,1.0794332200774495,313.75742574257424,174.0,447.5805223080639,1.4265177031229415,0.6409519959564547,0.7495553957710193,1.2875090247993597,1.8719710814688428,0.9040588338027771,0.7987721376220015,0.738545509744063,1.38801495763581,3.6299804877535675,11.05690363324491,10.697768830015422,2024-05-20
4516,490,26.733498,54.273415,2023-11-01,2024-05-20,196.0,1426.0,4200.0,21.428571428571427,11.5,42.0,202.0,0.9702970297029703,6.040982804040399e-05,False,reliable,1,0.11976190476190476,0.2419047619047619,0.3676190476190476,0.5621428571428572,0.729047619047619,0.8609523809523809,2733.0,1391.0,6.459197159371296e-05,1.964080459770115,0.6750241763895293,20.792079207920793,11.0,35.32051306842215,1.698748485671732,0.8872742200328406,0.9962585034013606,1.0813136288998357,1.1692118226600985,1.0033661740558293,0.993415435139573,0.8690311986863711,1.0862889983579638,3.4885079365079363,8.343077871169383,7.913521017283895,2024-05-20
4541,754,37.133598,49.367928,2023-11-02,2024-05-10,123.0,218.0,490.0,3.983739837398374,2.0,9.0,201.0,0.6119402985074627,7.047813271380466e-06,False,sparse,0,0.1,0.13877551020408163,0.21020408163265306,0.363265306122449,0.6448979591836734,0.8979591836734694,289.0,186.0,6.830252393188088e-06,1.5508021390374331,0.43877230612593277,2.4378109452736316,1.0,3.6575077831878366,1.5003246212668475,0.6506685432793808,0.9376093294460641,1.1720116618075802,1.499366643209008,1.1033075299085153,0.876988036593948,0.7638282899366644,1.3013370865587617,1.859591836734694,6.19644412779452,5.66988092298052,2024-05-20
4609,929,35.838154,50.847981,2023-11-01,2024-05-20,202.0,4177.0,79557.0,393.84653465346537,293.5,765.8000000000001,202.0,1.0,0.0011442915927167667,False,reliable,1,0.0362381688600626,0.07646090224618826,0.14414822077252787,0.30069007126965575,0.5466897947383637,0.827984966753397,47185.0,27485.0,0.0011151745992130794,1.716728516335589,0.540420454291862,393.84653465346537,293.5,317.05193826106114,0.805013908628208,0.7741506523407853,0.7843881924729619,0.9834042215665801,1.8892357810687024,1.0116840972401917,0.8089095088188777,0.7407926565771754,1.4504599391544468,2.3752060367619023,11.284241594391505,10.761852517406659,2024-05-20
4611,289,36.27899,59.34059,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4655,149,36.699024,51.199955,2023-11-01,2024-05-20,202.0,10993.0,1253531.0,6205.5990099009905,3699.5,11182.500000000002,202.0,1.0,0.018029902893646584,False,reliable,1,0.08881312069665609,0.16015958121498391,0.25278194157144895,0.4360618125917907,0.6791894257102536,0.888379306136027,817534.0,343873.0,0.01932167321803678,2.3774260339542974,0.8660184041035297,6205.5990099009905,3699.5,7574.093277595043,1.2205257325699952,0.7311028358816154,0.8148689581669699,1.1844531636000144,1.5565976264730148,1.0423234516104425,0.903750038615058,0.7605200966241594,1.2994605390417286,2.7649869049907823,14.04147572477478,13.614048994292734,2024-05-20
4684,424,32.905769,51.80904,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4729,987,35.526245,51.403061,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4756,149,36.570366,51.968861,2023-11-01,2024-05-20,202.0,5770.0,190685.0,943.9851485148515,460.5,1587.0000000000005,202.0,1.0,0.002742678109496294,False,reliable,1,0.07275349398222199,0.14372394262789417,0.22451687337755985,0.38868815061488843,0.6426462490494795,0.8776830899126832,133031.0,46170.0,0.003144066803177178,2.881289120876741,1.058237805415283,943.9851485148515,460.5,1428.9694838757011,1.5137626753173643,0.6991635419671185,0.812058780561809,1.1893451286785481,1.560771194233494,1.0862239855765015,0.8951046725372138,0.7508519647405496,1.3234975899049977,2.9323907666220905,12.158383375154733,11.79834497976775,2024-05-20
4791,754,37.2257,49.311001,2023-11-01,2024-05-20,202.0,7984.0,444586.0,2200.920792079208,993.5,4311.500000000005,202.0,1.0,0.006394610430755012,False,reliable,1,0.08816067082634181,0.17250880594530643,0.2712163675869236,0.45255136239107846,0.6926938770001755,0.8916160202975353,329933.0,86230.0,0.007797666653431575,3.826164604376616,1.3418628926688356,2200.920792079208,993.5,3462.0208623586213,1.5729874854278847,0.6818776150830443,0.8076002971624967,1.2296890854056086,1.5814384153129988,1.1080628750777362,0.8765923570584149,0.7081048823880629,1.3447506451953675,3.4890245456822004,13.00490104031866,12.706647913439996,2024-05-20
4797,987,35.596375,51.304565,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4820,289,35.24276,58.459881,2023-11-01,2024-05-20,202.0,1355.0,3960.0,19.603960396039604,15.0,34.0,202.0,1.0,5.695783786666662e-05,False,reliable,1,0.06944444444444445,0.12222222222222222,0.1994949494949495,0.39116161616161615,0.622979797979798,0.8484848484848485,2605.0,1025.0,6.156680790399643e-05,2.539961013645224,0.9321487319540758,19.603960396039604,15.0,23.304635888358582,1.1887718306687964,0.752838732149077,0.7924783549783551,1.2893242772553117,1.6235283873214907,0.8302333681644026,0.872448624172762,0.831992337164751,1.2268808777429467,2.9823905723905724,8.284251797621916,7.8655717576847906,2024-05-20
4879,987,35.51601,51.162189,2023-11-02,2024-05-16,69.0,247.0,1717.0,24.884057971014492,10.0,82.40000000000009,201.0,0.34328358208955223,2.4696113034612776e-05,False,sparse,0,0.1415259172976121,0.23704135119394293,0.4548631333721607,0.6307513104251602,0.8276062900407688,0.9574839836924869,1485.0,177.0,3.5096625618976855e-05,8.348314606741573,2.1220596749856195,8.542288557213931,0.0,24.639794088756467,2.8844488129528534,0.7346815817484385,0.6856643647558032,1.1079332723188284,1.5178037073484223,1.2554174281525514,0.968810877030908,0.7225714457855521,1.386610567750487,3.6992428654630167,7.4489161025442,7.303843225277705,2024-05-20
4933,754,37.110168,50.113869,2023-11-01,2024-05-20,182.0,856.0,2448.0,13.45054945054945,5.0,25.700000000000017,202.0,0.900990099009901,3.5210299772121185e-05,False,reliable,1,0.10008169934640523,0.15890522875816993,0.29901960784313725,0.573937908496732,0.7896241830065359,0.9391339869281046,2028.0,326.0,4.7929937208946167e-05,6.204892966360856,1.8253381689285613,12.118811881188119,4.0,26.36230050912836,2.1753205485473566,0.7711009691232815,0.8723155929038282,1.1438471940500339,1.50236646382691,0.9247520847419428,0.9105251295920668,0.8706896551724137,1.2135592742844266,3.768246187363834,7.803435056952168,7.615298339825815,2024-05-20
4946,424,32.704403,51.153179,2023-11-01,2024-05-19,198.0,741.0,1528.0,7.717171717171717,6.0,16.30000000000001,202.0,0.9801980198019802,2.1977670772794595e-05,False,reliable,1,0.05431937172774869,0.13481675392670156,0.24345549738219896,0.47054973821989526,0.6714659685863874,0.8592931937172775,908.0,513.0,2.1459754923926586e-05,1.7684824902723735,0.5701218287223133,7.564356435643564,6.0,6.24605880366085,0.8257224334682538,0.9481855930673407,1.024541884816754,1.0940602996930855,1.280962267557321,0.9253926701570682,0.9390684239032318,0.7886351326954324,1.1031774688571945,2.0446771378708553,7.332369205929062,6.812345094177479,2024-05-20
4973,929,35.744541,51.068855,2023-11-01,2024-05-20,202.0,2162.0,6078.0,30.08910891089109,26.0,50.900000000000006,202.0,1.0,8.742165114989892e-05,False,reliable,1,0.06663376110562685,0.16354063836788418,0.28594932543599866,0.4970384995064166,0.709279368213228,0.8905890095426127,2994.0,2569.0,7.076046942977555e-05,1.1653696498054475,0.15303833266028466,30.08910891089109,26.0,16.180633968417933,0.5377571670977991,0.9110869047213808,0.9258214638273868,1.0772599879724503,1.5666110676152547,0.8721221817521645,0.8595159478503591,0.785024565703328,1.2193666246837096,1.3914226170889548,8.712595487748722,8.00469951054955,2024-05-20
4981,987,35.901733,51.519836,2023-11-01,2024-05-20,202.0,5964.0,97885.0,484.5792079207921,291.5,1006.9,202.0,1.0,0.0014079085756511774,False,reliable,1,0.039781376104612555,0.08627471011901722,0.15708229044286662,0.3186187873525055,0.5796393727333095,0.8522347652857946,48390.0,42027.0,0.0011436536792608012,1.1513990672884744,0.14097778319191256,484.5792079207921,291.5,463.30875359481223,0.9561053095586869,0.5833714087431944,0.6035427870898066,1.0183026176036973,2.4047881662682986,1.0526018392448562,0.7321674096802546,0.5915548329936783,1.7286950027565775,2.3524189950792596,11.491558815228338,10.787069125000578,2024-05-20
4994,424,32.379417,51.564823,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
4995,490,26.948942,56.272881,2023-11-01,2024-05-20,202.0,12118.0,8696493.0,43051.94554455446,31497.0,71711.80000000002,202.0,1.0,0.12508420159156597,False,reliable,1,0.19180386852493297,0.32876792978502944,0.47351524344353524,0.6760269915700501,0.8596387072352039,0.9604115130087496,4364668.0,3974139.0,0.10315496211927842,1.0982675497088679,0.09373398344912154,43051.94554455446,31497.0,40711.47382565166,0.9456360986873253,0.8736783262259695,0.982159861123657,1.1034624869017255,1.1873811582478686,0.9950409379647793,0.9885483802454066,0.8691136720879602,1.091211048106324,2.409922835178119,15.978430513897376,15.28905291391092,2024-05-20
4998,424,31.528242,51.326473,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5163,149,36.593922,53.211674,2023-11-01,2024-05-19,111.0,207.0,411.0,3.7027027027027026,3.0,7.0,202.0,0.5495049504950495,5.911533172525247e-06,False,sparse,0,0.24330900243309003,0.25060827250608275,0.26034063260340634,0.45012165450121655,0.6204379562043796,0.8637469586374696,286.0,103.0,6.7593501192103564e-06,2.7596153846153846,1.015091316618249,2.0346534653465347,1.0,2.703192718683069,1.3285764700096836,0.6779092205721957,0.9829683698296837,1.406661632687306,1.389713902173001,0.8982297172581593,0.8982297172581593,0.7457001426294152,1.14397180971558,2.719545823195458,6.021023349349527,5.659482215759621,2024-05-20
5171,424,32.845421,51.74332,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5241,424,32.341774,51.500683,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5244,929,35.950684,50.683861,2023-11-01,2024-05-20,202.0,3197.0,18626.0,92.20792079207921,78.0,145.8,202.0,1.0,0.0002679032040668011,False,reliable,1,0.057715022012240956,0.11011489316009879,0.18678191774938258,0.36706753999785247,0.5949210780629228,0.8359282723075271,10495.0,6808.0,0.000248039788465429,1.5414892054633573,0.43274896570090426,92.20792079207921,78.0,55.57833731536022,0.6027501416140215,0.8578812708968183,0.8865832706968754,1.0085901428111241,1.576646660026585,0.9644619867667369,0.8829370883118518,0.8189886587899007,1.270554323396661,1.8096782275672,9.832367420033002,9.25874951118387,2024-05-20
5262,929,35.955669,50.793533,2023-11-01,2024-05-20,202.0,2492.0,17876.0,88.4950495049505,66.0,172.9,202.0,1.0,0.0002571157347738718,False,reliable,1,0.03166256433206534,0.07440143208771537,0.14158648467218618,0.299004251510405,0.52763481763258,0.8026404117252182,10960.0,5814.0,0.0002590296409319773,1.8849527085124678,0.6339027322629587,88.4950495049505,66.0,73.98159294563517,0.8359969666042909,0.7333353909306255,0.8192548668605951,0.9971335097723011,1.977901405081751,0.9842748126943464,0.7645079899074854,0.7173594339549849,1.4810881088880485,2.179406280301335,9.791270249415089,9.302098797215724,2024-05-20
5265,424,32.683331,51.533596,2023-11-01,2024-05-20,200.0,1192.0,2921.0,14.605,10.0,25.099999999999994,202.0,0.9900990099009901,4.201359707286192e-05,False,reliable,1,0.03971242725094146,0.12050667579596029,0.22389592605272168,0.43991783635741183,0.6823005819924683,0.8688805203697364,1854.0,854.0,4.3817605318237765e-05,2.1695906432748537,0.7745385061047756,14.46039603960396,10.0,15.325032876904157,1.0597934409909755,0.772621563234131,0.9459333887611875,1.2853179709357918,1.48801189956203,0.8727762103200369,0.8489298657757736,0.7845447355062626,1.1803940549410334,3.130389136140591,7.980023592310645,7.5256399750415355,2024-05-20
5270,754,35.951717,52.115266,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5297,754,37.797498,48.904184,2023-11-01,2024-05-20,202.0,7585.0,309307.0,1531.2227722772277,501.5,2865.9000000000024,202.0,1.0,0.004448853019450771,False,reliable,1,0.10203131516583847,0.19807828468156233,0.3150979447603837,0.5172854154610145,0.7578134345488463,0.9245959515950173,252460.0,43499.0,0.005966662696139324,5.8037011494252875,1.7584958432457611,1531.2227722772277,501.5,2947.0205301035785,1.9246190583495455,0.7054537824990973,0.8390120033309486,1.227551736066711,1.5173133979263767,1.0782232539192453,0.8988759410218818,0.728018575005772,1.297768325922811,4.089542105416301,12.642092823194798,12.439012060322536,2024-05-20
5303,289,35.996597,59.593586,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5309,289,36.5724,59.1928,2023-11-01,2024-05-19,104.0,210.0,332.0,3.1923076923076925,3.0,6.0,202.0,0.5148514851485149,4.7752530736700295e-06,False,sparse,0,0.09337349397590361,0.1746987951807229,0.3132530120481928,0.4789156626506024,0.7108433734939759,0.9006024096385542,217.0,105.0,5.128597817722543e-06,2.056603773584906,0.7210559686770219,1.6435643564356435,1.0,2.348214769839075,1.4287330828538953,0.7133361030328209,0.7605421686746988,1.1749065226422934,1.489613626921479,1.090984628167844,0.7972579975072704,0.9651017864561696,1.2902991275446614,2.7582329317269076,5.808142489980444,5.384495062789089,2024-05-20
5383,424,32.377392,51.318905,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5410,149,36.39558,51.589794,2024-02-08,2024-04-25,4.0,4.0,11.0,2.75,2.0,4.800000000000001,103.0,0.038834951456310676,1.5821621629629616e-07,False,sparse,0,0.0,0.0,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.45454545454545453,10.0,1.0,2.3634091325910337e-07,5.5,1.7047480922384253,0.10679611650485436,0.0,0.655483975652885,6.137713590204287,0.0,0.0,1.3376623376623376,5.618181818181818,0.0,0.0,0.0,2.809090909090909,3.6013986013986017,2.4849066497880004,2.3978952727983707,2024-05-20
5413,754,37.365501,49.131767,2023-11-01,2024-05-20,202.0,10781.0,1592817.0,7885.232673267326,4135.5,16029.900000000012,202.0,1.0,0.022909952635674326,False,reliable,1,0.0846148678724549,0.16105804998314308,0.2622517213214073,0.4593710388575712,0.7199634358498183,0.9164750250656541,1133618.0,337044.0,0.026792031340695827,3.363405479980418,1.2129539964030442,7885.232673267326,4135.5,10274.25274281326,1.3029739474454871,0.6972745943734948,0.8149184297828492,1.197148327081235,1.5669141635488444,1.0748988568139297,0.8977759702377655,0.7446875350509452,1.320906510181387,2.9115353071528833,14.281015332522111,13.940925727980321,2024-05-20
5414,149,36.521194,52.67593,2023-11-01,2024-05-20,202.0,8091.0,207667.0,1028.0544554455446,625.5,1911.8000000000002,202.0,1.0,0.002986935180872994,False,reliable,1,0.0651427525798514,0.13050701363240189,0.21633673140171525,0.39952423832385503,0.645519028059345,0.8668637771046916,127701.0,62731.0,0.003018097096410076,2.0356755722757125,0.7108277403507977,1028.0544554455446,625.5,1061.8550706427418,1.0328782342395944,0.6584248024398477,0.7595136857152488,1.1966023854835237,1.823598556242977,1.0279879442270226,0.8265025754926281,0.6990774188716916,1.4257932502349997,2.63591743833477,12.243695929626615,11.757454703605113,2024-05-20
5434,424,32.864319,51.554676,2023-11-01,2024-05-20,202.0,3438.0,17511.0,86.68811881188118,62.0,125.70000000000002,202.0,1.0,0.0002518658330513129,False,reliable,1,0.06812860487693449,0.14716463936953914,0.23179715607332535,0.4104848381017646,0.6282336816857975,0.832905031123294,11097.0,5422.0,0.00026226751144362703,2.046468744237507,0.7161157440447852,86.68811881188118,62.0,81.559957235792,0.9408435475775219,0.8520437399939742,0.951275524772184,1.2295365080865428,1.3779082704664458,0.9292129676124762,0.8723304957081165,0.7860123390420604,1.153560619039461,2.8223783145832146,9.7706416392027,9.314520190885846,2024-05-20
5506,289,36.99456,59.749882,2023-11-01,2024-05-20,200.0,1666.0,8844.0,44.22,13.0,111.0,202.0,0.9900990099009901,0.0001272058379022221,False,reliable,1,0.033016734509271825,0.07519222071460878,0.14880144730890998,0.3481456354590683,0.6514020805065581,0.9109000452284034,7723.0,942.0,0.00018252608731000555,8.190880169671262,2.103021360914947,43.78217821782178,13.0,100.82669274235427,2.30291631998593,0.5757341817557978,0.7545470698455773,1.423189694162417,1.9437920117281928,0.9443300737690856,0.6568567819211154,0.6930862926745582,1.4440610427486393,4.414277099351727,9.087607606593886,8.952087643548404,2024-05-20
5529,424,32.554897,51.371861,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5640,149,36.493694,51.144955,2023-11-01,2024-05-20,202.0,7844.0,361940.0,1791.7821782178219,947.5,3416.800000000001,202.0,1.0,0.005205888847843767,False,reliable,1,0.0694645521357131,0.13119301541691994,0.21811349947505113,0.4023346411007349,0.6618693706139139,0.8864507929491076,247905.0,86726.0,0.005859009410149802,2.8584639155049754,1.0502843880651511,1791.7821782178219,947.5,2356.89035201515,1.3153888796680673,0.6489204726254875,0.7145320060941434,1.1915318408652225,1.8354871163633522,1.089976239155661,0.8161975789471678,0.693511022021177,1.4627316777595067,2.9343224475511596,12.799236494099253,12.420804921038172,2024-05-20
5657,929,35.727562,50.806129,2023-11-01,2024-05-20,202.0,2388.0,14038.0,69.4950495049505,57.0,133.50000000000003,202.0,1.0,0.00020191265857885505,False,reliable,1,0.05349764923778316,0.10834876763071663,0.18606639122382107,0.3401481692548796,0.5539250605499358,0.8130075509331813,8127.0,5073.0,0.0001920742602056733,1.6018919984233346,0.47118542965903565,69.4950495049505,57.0,48.00717686030952,0.6907999519719705,0.8613860899725375,0.8546343597989131,0.9655860202111508,1.7470854970007514,1.0246326473463652,0.8028356529813166,0.7388271244061684,1.3858590721735584,1.9665669373604975,9.549594449971952,9.003070169818264,2024-05-20
5683,424,32.604481,51.547707,2023-11-13,2024-05-18,158.0,406.0,1050.0,6.6455696202531644,4.0,17.0,190.0,0.8315789473684211,1.5102457010100997e-05,False,sparse,0,0.11714285714285715,0.20666666666666667,0.29428571428571426,0.5076190476190476,0.6961904761904761,0.8885714285714286,722.0,299.0,1.7063813937307265e-05,2.41,0.8796267475025639,5.526315789473684,4.0,6.176148189656392,1.1175887200330614,0.7561224489795919,0.9181657848324516,1.3604938271604938,1.4275132275132276,0.9248677248677248,0.8578483245149912,0.764021164021164,1.1761904761904762,2.2076190476190476,6.957497370876951,6.583409222158765,2024-05-20
5686,149,35.902943,52.21925,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5720,289,36.395214,59.298195,2023-11-01,2024-05-20,202.0,3264.0,20764.0,102.79207920792079,64.5,217.30000000000004,202.0,1.0,0.0002986546831978449,False,reliable,1,0.04156231939895974,0.08769986515122327,0.1675014448083221,0.34193796956270467,0.5983914467347332,0.8494028125602003,13744.0,5919.0,0.0003248269511833117,2.3217905405405403,0.8423386727212954,102.79207920792079,64.5,122.14841448348612,1.188305708228867,0.6518011943748796,0.7650672867875719,1.1731079653777428,2.0201476029467447,0.8621353934860734,0.7947076837231548,0.7249317452620252,1.441141498216409,3.3634238746548513,9.941024156064854,9.528430400599346,2024-05-20
5752,289,36.297783,58.464157,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5762,289,34.739838,60.777138,,,0.0,0.0,0.0,,,,,,,,cold_start,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2024-05-20
5799,490,27.097588,57.07415,2023-11-06,2024-04-12,115.0,202.0,222.0,1.9304347826086956,1.0,3.0,197.0,0.583756345177665,3.193090910707068e-06,False,sparse,0,0.13963963963963963,0.16666666666666666,0.25675675675675674,0.45045045045045046,0.6846846846846847,0.8738738738738738,27.0,172.0,6.381204657995791e-07,0.16184971098265896,-1.8210870843225755,1.1269035532994924,1.0,1.5937175945765358,1.4142448924845836,0.7037899968934451,1.140926640926641,1.2360038610038608,1.4261583011583012,0.8556949806949806,0.8873873873873873,0.7606177606177605,1.140926640926641,1.478978978978979,5.407171771460119,3.332204510175204,2024-05-20
